country_code,cluster_no,topic_no,topics
PR,5,2,"['suit', 'room', 'phone', 'cell', 'hold', 'bird', 'sit', 'white', 'wooden', 'vase']"
PR,5,3,"['phone', 'cell', 'hand', 'hold', 'black', 'beard', 'helmet', 'girl', 'brush', 'teeth']"
PR,5,4,"['sit', 'group', 'peopl', 'sidewalk', 'tabl', 'stand', 'larg', 'white', 'hydrant', 'woman']"
PR,5,5,"['woman', 'cell', 'phone', 'hold', 'plate', 'pictur', 'food', 'person', 'book', 'ball']"
PR,5,6,"['pair', 'scissor', 'hand', 'clock', 'hold', 'phone', 'cell', 'build', 'game', 'dishwash']"
PR,5,7,"['black', 'toothbrush', 'blue', 'white', 'knife', 'lay', 'field', 'clock', 'doughnut', 'place']"
PR,5,8,"['shirt', 'wear', 'person', 'cell', 'phone', 'snowboard', 'sign', 'hold', 'monitor', 'dress']"
PR,5,9,"['stuff', 'anim', 'close', 'person', 'room', 'hold', 'pair', 'scissor', 'sandwich', 'tabl']"
PT,0,0,"['tower', 'middl', 'build', 'clock', 'larg']"
PT,1,0,"['scissor', 'pair', 'hand', 'person', 'refriger', 'hold', 'stand', 'tabl', 'kitchen', 'wear']"
PT,1,1,"['shirt', 'wear', 'cell', 'phone', 'hand', 'sit', 'person', 'blue', 'black', 'hold']"
PT,1,2,"['cell', 'phone', 'group', 'hold', 'white', 'larg', 'surfboard', 'peopl', 'black', 'clock']"
PT,1,3,"['basebal', 'build', 'black', 'clock', 'yellow', 'girl', 'young', 'mouth', 'toothbrush', 'walk']"
PT,1,4,"['woman', 'kite', 'hold', 'person', 'stand', 'field', 'cell', 'phone', 'dress', 'rid']"
PT,1,5,"['pair', 'scissor', 'stand', 'skateboard', 'bathroom', 'suit', 'person', 'sink', 'kitchen', 'water']"
PT,1,6,"['room', 'suit', 'couch', 'tabl', 'stand', 'cake', 'live', 'tenni', 'hold', 'babi']"
PT,1,7,"['phone', 'cell', 'suit', 'hold', 'hand', 'umbrella', 'stand', 'person', 'room', 'pink']"
PT,1,8,"['hold', 'coffe', 'tabl', 'phone', 'cell', 'live', 'snow', 'peopl', 'group', 'stand']"
PT,1,9,"['room', 'tenni', 'white', 'book', 'perch', 'bird', 'stand', 'kite', 'woman', 'branch']"
PT,2,0,"['build', 'street', 'citi', 'light', 'clock', 'white', 'traffic', 'woman', 'stand', 'play']"
PT,2,1,"['surfboard', 'hold', 'beach', 'larg', 'walk', 'suit', 'travel', 'clock', 'track', 'boat']"
PT,2,2,"['water', 'sit', 'dock', 'group', 'mountain', 'hydrant', 'peopl', 'bodi', 'stand', 'larg']"
PT,2,3,"['beach', 'rid', 'walk', 'street', 'peopl', 'group', 'stand', 'skateboard', 'hors', 'larg']"
PT,2,4,"['clock', 'build', 'tower', 'larg', 'middl', 'sit', 'bench', 'stand', 'room', 'peopl']"
PT,3,0,"['fork', 'plate', 'food', 'knife', 'close', 'snowboard', 'tabl', 'meat', 'veget', 'room']"
PT,3,1,"['anim', 'pictur', 'stuff', 'tenni', 'racket', 'woman', 'jacket', 'wall', 'stand', 'glass']"
PT,3,2,"['food', 'sandwich', 'coffe', 'plate', 'knife', 'room', 'fri', 'fork', 'spoon', 'bowl']"
PT,3,3,"['scissor', 'pair', 'hand', 'person', 'hold', 'close', 'plate', 'shoe', 'tabl', 'ski']"
PT,3,4,"['knife', 'cake', 'bear', 'item', 'frost', 'shirt', 'cut', 'paper', 'sit', 'fork']"
PT,4,0,"['hand', 'hold', 'pink', 'umbrella', 'woman']"
PT,5,0,"['mirror', 'shower', 'curtain', 'bathroom', 'sink', 'toilet']"
RU,0,0,"['black', 'white', 'larg', 'photo', 'bird', 'kite', 'stand', 'close', 'hold', 'phone']"
RU,0,1,"['cell', 'phone', 'scissor', 'pair', 'close', 'tabl', 'hold', 'black', 'person', 'photo']"
RU,0,2,"['hand', 'scissor', 'pair', 'person', 'hold', 'cell', 'phone', 'knife', 'tabl', 'background']"
RU,0,3,"['scissor', 'pair', 'hand', 'hold', 'person', 'phone', 'cell', 'ski', 'skateboard', 'suit']"
RU,0,4,"['snowboard', 'close', 'person', 'scissor', 'hold', 'pair', 'hand', 'photo', 'black', 'white']"
RU,0,5,"['room', 'scissor', 'pair', 'stand', 'person', 'banana', 'snowboard', 'snow', 'bunch', 'suit']"
RU,0,6,"['hand', 'phone', 'cell', 'frisbe', 'woman', 'hold', 'person', 'perch', 'wear', 'sit']"
RU,0,7,"['cell', 'phone', 'hand', 'person', 'hold', 'close', 'sign', 'clock', 'white', 'scissor']"
RU,0,8,"['phone', 'cell', 'hand', 'hold', 'person', 'photo', 'white', 'black', 'woman', 'glass']"
RU,0,9,"['tabl', 'cake', 'close', 'peopl', 'group', 'stand', 'scissor', 'pair', 'knife', 'snow']"
RU,1,0,"['cell', 'phone', 'pictur', 'hand', 'doughnut', 'hold']"
RU,2,0,"['bench', 'sit', 'stand', 'hors', 'woman', 'room', 'suit', 'tabl', 'field', 'stabl']"
RU,2,1,"['field', 'stand', 'room', 'woman', 'suit', 'cake', 'cell', 'phone', 'group', 'peopl']"
RU,2,2,"['street', 'suit', 'skateboard', 'walk', 'build', 'motorcycl', 'stand', 'grass', 'room', 'sit']"
RU,2,3,"['basebal', 'hand', 'hold', 'dress', 'young', 'woman', 'case', 'build', 'littl', 'bench']"
RU,2,4,"['stand', 'room', 'snowboard', 'toilet', 'woman', 'phone', 'cell', 'bathroom', 'hydrant', 'hold']"
RU,2,5,"['rid', 'skateboard', 'street', 'surfboard', 'water', 'woman', 'snow', 'walk', 'beach', 'hors']"
RU,2,6,"['street', 'rid', 'skateboard', 'walk', 'snowboard', 'truck', 'bicycl', 'woman', 'sidewalk', 'motorcycl']"
RU,2,7,"['park', 'sit', 'surfboard', 'bench', 'woman', 'hors', 'stand', 'suit', 'play', 'field']"
RU,2,8,"['umbrella', 'street', 'peopl', 'group', 'walk', 'skateboard', 'hold', 'rid', 'play', 'trick']"
RU,2,9,"['rid', 'street', 'hors', 'tenni', 'skateboard', 'umbrella', 'stand', 'woman', 'young', 'racket']"
RU,3,0,"['phone', 'cell', 'doorway', 'hold', 'outsid', 'sign', 'suit', 'bear', 'teddi', 'white']"
RU,3,1,"['shirt', 'wear', 'hold', 'pink', 'woman', 'dress', 'phone', 'cell', 'kite', 'umbrella']"
RU,3,2,"['room', 'suit', 'stand', 'live', 'wear', 'banana', 'woman', 'field', 'snowboard', 'necklac']"
RU,3,3,"['jacket', 'street', 'snowboard', 'toothbrush', 'rid', 'white', 'mouth', 'young', 'wear', 'sit']"
RU,3,4,"['woman', 'wear', 'hold', 'cell', 'phone', 'sit', 'dress', 'babi', 'shirt', 'snow']"
RU,4,0,"['background', 'mountain', 'black', 'grass', 'field', 'stand']"
RU,5,0,"['skateboard', 'store', 'stand', 'beach', 'hold', 'seat', 'desk', 'ramp', 'bunch', 'wall']"
RU,5,1,"['sit', 'vase', 'flower', 'tabl', 'couch', 'park', 'truck', 'window', 'white', 'laptop']"
RU,5,2,"['banana', 'bunch', 'tabl', 'meter', 'color', 'park', 'differ', 'luggag', 'larg', 'wall']"
RU,5,3,"['sit', 'knife', 'hand', 'wooden', 'person', 'tabl', 'stuff', 'cake', 'bear', 'fork']"
RU,5,4,"['flower', 'stand', 'vase', 'tabl', 'top', 'fill', 'pile', 'ski', 'plate', 'food']"
RU,5,5,"['scissor', 'pair', 'hold', 'person', 'room', 'tabl', 'cake', 'sit', 'fruit', 'wine']"
RU,5,6,"['sandwich', 'plate', 'scissor', 'pair', 'cake', 'peopl', 'group', 'coffe', 'stand', 'frost']"
RU,5,7,"['helmet', 'park', 'motorcycl', 'build', 'sit', 'wear', 'type', 'small', 'tabl', 'differ']"
RU,5,8,"['anim', 'stuff', 'lot', 'top', 'person', 'snowboard', 'differ', 'white', 'pencil', 'street']"
RU,5,9,"['hand', 'hold', 'woman', 'scissor', 'pair', 'blue', 'look', 'vehicl', 'jacket', 'vase']"
RU,6,0,"['teddi', 'bear', 'store', 'ocean', 'surfboard', 'room', 'chip', 'bunch', 'giant', 'group']"
RU,6,1,"['scissor', 'pair', 'room', 'hold', 'phone', 'cell', 'cake', 'hand', 'stand', 'person']"
RU,6,2,"['cell', 'phone', 'hold', 'hand', 'woman', 'stuff', 'jacket', 'babi', 'wine', 'person']"
RU,6,3,"['cake', 'white', 'phone', 'cell', 'group', 'clock', 'hand', 'stand', 'peopl', 'tabl']"
RU,6,4,"['peopl', 'stand', 'tabl', 'cake', 'group', 'hand', 'basebal', 'person', 'sit', 'tenni']"
RU,7,0,"['clock', 'wear', 'larg', 'hold', 'suit', 'tower', 'snowboard', 'stand', 'build', 'snow']"
RU,7,1,"['woman', 'build', 'white', 'stand', 'kite', 'shirt', 'room', 'train', 'suit', 'dress']"
RU,7,2,"['stand', 'bathroom', 'suit', 'woman', 'sit', 'hold', 'dress', 'sink', 'toilet', 'build']"
RU,7,3,"['street', 'phone', 'cell', 'white', 'larg', 'person', 'peopl', 'hold', 'sign', 'black']"
RU,7,4,"['woman', 'stand', 'room', 'suit', 'clock', 'pink', 'vase', 'flower', 'hold', 'build']"
RU,7,5,"['tabl', 'pair', 'scissor', 'vase', 'flower', 'sit', 'suit', 'hold', 'close', 'person']"
RU,7,6,"['stand', 'peopl', 'beach', 'group', 'room', 'street', 'suit', 'walk', 'field', 'kite']"
RU,7,7,"['sit', 'larg', 'build', 'pier', 'woman', 'white', 'clock', 'bench', 'park', 'surfboard']"
RU,7,8,"['hold', 'cell', 'phone', 'suit', 'build', 'woman', 'stand', 'street', 'walk', 'road']"
RU,7,9,"['hold', 'bench', 'sit', 'larg', 'person', 'white', 'shirt', 'phone', 'cell', 'build']"
RU,8,0,"['antiqu', 'collect', 'flower', 'vase']"
RU,9,0,"['scissor', 'pair', 'say', 'room', 'tabl', 'person', 'flower', 'banana', 'vase', 'street']"
RU,9,1,"['bunch', 'scissor', 'sign', 'pair', 'citi', 'road', 'say', 'knife', 'room', 'stop']"
RU,9,2,"['white', 'flower', 'vase', 'tabl', 'black', 'peopl', 'stand', 'larg', 'group', 'room']"
RU,9,3,"['phone', 'cell', 'hand', 'hold', 'person', 'scissor', 'pair', 'stand', 'room', 'train']"
RU,9,4,"['street', 'flower', 'vase', 'stand', 'sign', 'tabl', 'cell', 'phone', 'person', 'build']"
RU,9,5,"['close', 'pair', 'scissor', 'basebal', 'knife', 'hold', 'sit', 'tabl', 'person', 'toothbrush']"
RU,9,6,"['clock', 'antiqu', 'collect', 'stand', 'pink', 'group', 'tabl', 'sticker', 'wall', 'food']"
RU,9,7,"['scissor', 'pair', 'differ', 'bunch', 'type', 'sign', 'color', 'lot', 'blender', 'hold']"
RU,9,8,"['scissor', 'pair', 'knife', 'white', 'build', 'window', 'stand', 'outsid', 'arrow', 'sign']"
RU,9,9,"['anim', 'stuff', 'sit', 'insid', 'bird', 'couch', 'cram', 'knife', 'cellphon', 'pictur']"
SA,0,0,"['bike', 'rid', 'bicycl', 'trick', 'skateboard', 'street', 'park']"
SA,1,0,"['shirt', 'jacket', 'suit', 'room', 'black', 'stand', 'wear']"
SA,2,0,"['chair', 'wear', 'sit', 'tabl', 'wooden', 'bear', 'stuff', 'cake', 'vest', 'scissor']"
SA,2,1,"['flower', 'vase', 'suit', 'park', 'food', 'stand', 'sandwich', 'room', 'fri', 'tabl']"
SA,2,2,"['hand', 'hold', 'person', 'wear', 'scissor', 'pair', 'phone', 'cell', 'shirt', 'peopl']"
SA,2,3,"['scissor', 'pair', 'light', 'clock', 'hold', 'person', 'traffic', 'tenni', 'mirror', 'wall']"
SA,2,4,"['shirt', 'wear', 'hold', 'basebal', 'young', 'person', 'glass', 'skateboard', 'group', 'peopl']"
SA,2,5,"['stand', 'suit', 'room', 'white', 'differ', 'larg', 'vase', 'flower', 'bunch', 'build']"
SA,2,6,"['stand', 'coffe', 'suit', 'room', 'tabl', 'park', 'street', 'woman', 'sit', 'near']"
SA,2,7,"['person', 'suit', 'lay', 'jacket', 'hydrant', 'pink', 'printer', 'pictur', 'cell', 'phone']"
SA,2,8,"['cell', 'phone', 'hold', 'clock', 'hand', 'close', 'person', 'charger', 'white', 'wall']"
SA,2,9,"['cake', 'knife', 'fork', 'scissor', 'tabl', 'build', 'pair', 'plate', 'tower', 'larg']"
SA,3,0,"['bird', 'book', 'small', 'mount', 'sill', 'wave', 'rid', 'bench', 'chair', 'sit']"
SA,3,1,"['blue', 'flower', 'blanket', 'vase', 'white', 'tabl', 'larg', 'clock', 'bedspread', 'wall']"
SA,3,2,"['stand', 'room', 'suit', 'tabl', 'flower', 'wooden', 'vase', 'strip', 'black', 'headboard']"
SA,3,3,"['bedspread', 'blue', 'lamp', 'white', 'photo', 'bear', 'black', 'blanket', 'brown', 'bench']"
SA,3,4,"['window', 'room', 'toilet', 'bathroom', 'sink', 'shower', 'chair', 'clock', 'brown', 'larg']"
SA,4,0,"['coffe', 'food', 'fork', 'plate']"
SA,5,0,"['bowl', 'orang', 'tabl', 'hold', 'room', 'person', 'glass', 'wine']"
SE,0,0,"['train', 'track', 'station', 'build', 'larg', 'wooden', 'sit', 'bench', 'clock', 'metal']"
SE,1,0,"['sit', 'hydrant', 'backyard', 'hand', 'stand', 'grass', 'mouth', 'bunch', 'banana', 'group']"
SE,1,1,"['pair', 'scissor', 'build', 'pictur', 'hold', 'person', 'larg', 'truck', 'field', 'background']"
SE,1,2,"['phone', 'cell', 'close', 'perch', 'hold', 'hydrant', 'person', 'group', 'sit', 'soccer']"
SE,1,3,"['water', 'bodi', 'larg', 'citi', 'dock', 'suit', 'motorcycl', 'background', 'peopl', 'mountain']"
SE,1,4,"['person', 'frisbe', 'park', 'hold', 'phone', 'cell', 'stand', 'leash', 'pair', 'scissor']"
SE,1,5,"['train', 'street', 'sleep', 'snowboard', 'snow', 'room', 'suit', 'couch', 'park', 'sunglass']"
SE,1,6,"['stand', 'field', 'group', 'peopl', 'tree', 'kite', 'larg', 'background', 'bird', 'branch']"
SE,1,7,"['white', 'jacket', 'black', 'bear', 'teddi', 'steel', 'bench', 'forest', 'young', 'girl']"
SE,1,8,"['woman', 'fli', 'stand', 'shirt', 'cell', 'phone', 'suit', 'white', 'yellow', 'dress']"
SE,1,9,"['woman', 'hold', 'bird', 'larg', 'tree', 'skateboard', 'white', 'cell', 'phone', 'shirt']"
SE,2,0,"['couch', 'sleep', 'bench', 'wooden', 'chair', 'window', 'sit']"
SE,3,0,"['person', 'cell', 'phone', 'truck', 'book', 'park', 'hand', 'white', 'vase', 'flower']"
SE,3,1,"['tenni', 'suit', 'shirt', 'court', 'hold', 'room', 'scissor', 'pair', 'group', 'peopl']"
SE,3,2,"['sit', 'build', 'pair', 'wooden', 'stand', 'clock', 'sign', 'street', 'scissor', 'bench']"
SE,3,3,"['park', 'skateboard', 'sidewalk', 'road', 'kite', 'hold', 'ramp', 'stand', 'bathtub', 'scissor']"
SE,3,4,"['hand', 'person', 'hold', 'scissor', 'phone', 'woman', 'cell', 'cut', 'cake', 'pair']"
SE,4,0,"['drive', 'street', 'truck', 'white']"
SE,5,0,"['hors', 'rid', 'woman']"
SG,0,0,"['fork', 'knife', 'food', 'meat', 'coffe', 'pizza', 'top', 'glass', 'wine', 'plate']"
SG,0,1,"['fri', 'bowl', 'cut', 'sandwich', 'cake', 'piec', 'spoon', 'soup', 'veget', 'person']"
SG,0,2,"['broccoli', 'veget', 'pizza', 'top', 'knife', 'fork', 'rice', 'food', 'plate', 'person']"
SG,0,3,"['fork', 'knife', 'food', 'plate', 'coffe', 'onion', 'slice', 'plat', 'white', 'top']"
SG,0,4,"['sandwich', 'coffe', 'pickl', 'fri', 'veget', 'chip', 'plate', 'meat', 'food', 'slice']"
SG,1,0,"['clock', 'build', 'larg', 'tower', 'skateboard', 'walk', 'sidewalk', 'room', 'tree', 'road']"
SG,1,1,"['room', 'window', 'sit', 'white', 'look', 'frisbe', 'chair', 'equip', 'work', 'metal']"
SG,1,2,"['build', 'clock', 'larg', 'walk', 'tower', 'street', 'middl', 'boat', 'dock', 'group']"
SG,1,3,"['stand', 'group', 'peopl', 'clock', 'room', 'larg', 'build', 'woman', 'bench', 'beach']"
SG,1,4,"['train', 'track', 'near', 'build', 'station', 'travel', 'bodi', 'middl', 'larg', 'water']"
SG,1,5,"['tree', 'refriger', 'outsid', 'shower', 'bike', 'bicycl', 'blue', 'steel', 'kitchen', 'sink']"
SG,1,6,"['rid', 'street', 'skateboard', 'store', 'stand', 'black', 'travel', 'clock', 'woman', 'build']"
SG,1,7,"['light', 'bench', 'sit', 'park', 'traffic', 'couch', 'forest', 'woman', 'tabl', 'chair']"
SG,1,8,"['trick', 'fli', 'skateboard', 'person', 'kit', 'citi', 'larg', 'kite', 'peopl', 'middl']"
SG,1,9,"['train', 'ocean', 'field', 'track', 'stand', 'group', 'peopl', 'surf', 'surfboard', 'kite']"
SG,2,0,"['top', 'tabl', 'sit', 'food', 'tray', 'plate', 'white', 'pizza']"
SG,3,0,"['surfboard', 'platform', 'pier', 'stand', 'rid', 'ramp', 'skateboard', 'train', 'kite', 'woman']"
SG,4,0,"['build', 'woman', 'mouth', 'suit', 'stand', 'frisbe', 'cut', 'toothbrush', 'knife', 'larg']"
SG,4,1,"['cell', 'phone', 'hold', 'woman', 'hand', 'walk', 'street', 'bench', 'umbrella', 'video']"
SG,4,2,"['hand', 'hold', 'suit', 'white', 'toothbrush', 'pink', 'woman', 'mouth', 'phone', 'cell']"
SG,4,3,"['bench', 'sit', 'woman', 'phone', 'cell', 'suit', 'room', 'hold', 'grass', 'feet']"
SG,4,4,"['room', 'stand', 'suit', 'woman', 'umbrella', 'peopl', 'group', 'kitchen', 'build', 'control']"
SG,4,5,"['cake', 'tabl', 'peopl', 'group', 'stand', 'shirt', 'wear', 'blue', 'beach', 'pink']"
SG,4,6,"['eat', 'food', 'sandwich', 'restaur', 'girl', 'toothbrush', 'chair', 'high', 'banana', 'mouth']"
SG,4,7,"['shirt', 'stand', 'kit', 'tabl', 'room', 'sandwich', 'suit', 'glass', 'wine', 'peopl']"
SG,4,8,"['stand', 'group', 'peopl', 'room', 'shirt', 'wear', 'cake', 'tabl', 'kitchen', 'umbrella']"
SG,4,9,"['teddi', 'bear', 'girl', 'hold', 'babi', 'small', 'mouth', 'knife', 'hand', 'smile']"
SG,5,0,"['background', 'group', 'beach', 'giraff', 'pole', 'cell', 'phone', 'pictur', 'oatmeal', 'field']"
SG,5,1,"['food', 'larg', 'woman', 'white', 'plate', 'room', 'stand', 'flower', 'bear', 'tabl']"
SG,5,2,"['phone', 'cell', 'hand', 'hold', 'pair', 'tabl', 'person', 'scissor', 'flower', 'vase']"
SG,5,3,"['coffe', 'plate', 'peopl', 'group', 'fork', 'sign', 'clock', 'cell', 'phone', 'food']"
SG,5,4,"['pictur', 'bear', 'differ', 'color', 'stand', 'stuff', 'lot', 'flower', 'vase', 'frisbe']"
SG,5,5,"['person', 'hold', 'hand', 'street', 'item', 'phone', 'cell', 'black', 'room', 'differ']"
SG,5,6,"['close', 'person', 'hold', 'hand', 'cell', 'phone', 'tabl', 'book', 'scissor', 'food']"
SG,5,7,"['phone', 'cell', 'hold', 'suit', 'build', 'scissor', 'pair', 'cake', 'tabl', 'stand']"
SG,5,8,"['room', 'suit', 'stand', 'group', 'peopl', 'woman', 'wear', 'white', 'chair', 'sit']"
SG,5,9,"['scissor', 'pair', 'person', 'hand', 'hold', 'clock', 'plate', 'book', 'piec', 'fri']"
SG,6,0,"['coffe', 'food', 'plate']"
TH,0,0,"['coffe', 'tabl']"
TH,1,0,"['room', 'person', 'dock', 'skateboard', 'kite', 'build', 'rid', 'fli', 'book', 'street']"
TH,1,1,"['sink', 'bathroom', 'toilet', 'larg', 'build', 'mirror', 'fli', 'airplan', 'umbrella', 'stand']"
TH,1,2,"['airplan', 'fli', 'commerci', 'stand', 'larg', 'build', 'sign', 'forest', 'river', 'travel']"
TH,1,3,"['clock', 'build', 'larg', 'tower', 'stand', 'woman', 'background', 'walk', 'suit', 'statu']"
TH,1,4,"['build', 'larg', 'clock', 'train', 'white', 'park', 'station', 'field', 'track', 'road']"
TH,1,5,"['larg', 'clock', 'bodi', 'boat', 'tower', 'water', 'surfboard', 'park', 'bunch', 'room']"
TH,1,6,"['stand', 'field', 'bench', 'peopl', 'group', 'refriger', 'kitchen', 'sit', 'wooden', 'walk']"
TH,1,7,"['rid', 'kite', 'skateboard', 'span', 'bridg', 'width', 'street', 'fli', 'toothbrush', 'dock']"
TH,1,8,"['group', 'peopl', 'stand', 'room', 'outsid', 'train', 'larg', 'street', 'rid', 'fli']"
TH,1,9,"['surfboard', 'beach', 'person', 'boat', 'travel', 'walk', 'near', 'water', 'forest', 'track']"
TH,2,0,"['fork', 'knife', 'coffe', 'veget', 'meat', 'sandwich', 'food', 'fri', 'plate', 'rice']"
TH,2,1,"['fork', 'knife', 'veget', 'broccoli', 'rice', 'plate', 'food', 'person', 'hold', 'bowl']"
TH,3,0,"['beer', 'glass', 'differ', 'lot', 'type', 'plat', 'top', 'group', 'peopl', 'sit']"
TH,4,0,"['broccoli', 'rice', 'food', 'coffe', 'sandwich', 'fork', 'knife', 'plate']"
TH,5,0,"['banana', 'bunch', 'sign', 'display', 'differ', 'bottl', 'type', 'fruit', 'refriger', 'item']"
TH,5,1,"['type', 'fruit', 'sign', 'item', 'differ', 'store', 'refriger', 'bunch', 'stand', 'kitchen']"
TH,6,0,"['scissor', 'pair', 'person', 'stand', 'peopl', 'tabl', 'group', 'hold', 'umbrella', 'background']"
TH,6,1,"['sit', 'face', 'shirt', 'wear', 'glass', 'wine', 'phone', 'cell', 'chair', 'sink']"
TH,6,2,"['group', 'sit', 'peopl', 'hand', 'hold', 'tabl', 'woman', 'basebal', 'knife', 'cell']"
TH,6,3,"['suit', 'larg', 'stand', 'room', 'field', 'eleph', 'bear', 'differ', 'kitchen', 'woman']"
TH,6,4,"['knife', 'cake', 'wear', 'fork', 'woman', 'room', 'tabl', 'sit', 'teddi', 'wooden']"
TH,6,5,"['clock', 'close', 'wall', 'sign', 'banana', 'bunch', 'hold', 'larg', 'build', 'ramp']"
TH,6,6,"['stuff', 'bear', 'chair', 'woman', 'hand', 'basebal', 'sit', 'hold', 'wear', 'pink']"
TH,6,7,"['cell', 'phone', 'hand', 'hold', 'person', 'woman', 'basebal', 'food', 'lay', 'tabl']"
TH,6,8,"['hold', 'toothbrush', 'park', 'black', 'laptop', 'suit', 'phone', 'cell', 'woman', 'stand']"
TH,6,9,"['person', 'pair', 'scissor', 'clock', 'lay', 'laptop', 'book', 'close', 'street', 'cut']"
TR,0,0,"['cell', 'phone', 'hold', 'person', 'shirt', 'woman', 'wear', 'hand', 'sit', 'purpl']"
TR,0,1,"['stand', 'park', 'person', 'cell', 'phone', 'peopl', 'meter', 'close', 'pictur', 'build']"
TR,0,2,"['phone', 'cell', 'person', 'scissor', 'pair', 'hold', 'room', 'hand', 'close', 'group']"
TR,0,3,"['hand', 'cell', 'phone', 'hold', 'person', 'stop', 'sign', 'room', 'pole', 'clock']"
TR,0,4,"['pair', 'scissor', 'hand', 'person', 'hold', 'knife', 'tabl', 'paper', 'sit', 'cut']"
TR,0,5,"['sign', 'stand', 'room', 'close', 'stuff', 'woman', 'street', 'tabl', 'group', 'suit']"
TR,0,6,"['street', 'clock', 'rid', 'skateboard', 'sign', 'background', 'say', 'larg', 'stand', 'peopl']"
TR,0,7,"['cell', 'phone', 'person', 'hold', 'hand', 'close', 'coffe', 'laptop', 'tabl', 'black']"
TR,0,8,"['phone', 'cell', 'hold', 'hand', 'room', 'person', 'suit', 'white', 'banana', 'bunch']"
TR,0,9,"['peopl', 'stand', 'group', 'larg', 'tenni', 'close', 'store', 'hold', 'basebal', 'toothbrush']"
TR,1,0,"['pictur', 'stand', 'suit', 'person', 'clock']"
TR,2,0,"['tabl', 'cake', 'group', 'peopl', 'stand', 'chair', 'vase', 'room', 'kitchen', 'flower']"
TR,2,1,"['sit', 'laptop', 'suit', 'room', 'kitchen', 'group', 'peopl', 'tabl', 'woman', 'stand']"
TR,2,2,"['sink', 'room', 'stand', 'kitchen', 'group', 'peopl', 'walk', 'sidewalk', 'woman', 'water']"
TR,2,3,"['peopl', 'group', 'stand', 'build', 'tabl', 'room', 'laptop', 'suit', 'sit', 'street']"
TR,2,4,"['middl', 'video', 'game', 'clock', 'room', 'kitchen', 'storefront', 'stand', 'work', 'woman']"
TR,2,5,"['laptop', 'chair', 'sit', 'rid', 'build', 'stand', 'clock', 'tabl', 'street', 'bench']"
TR,2,6,"['build', 'street', 'citi', 'sign', 'larg', 'live', 'woman', 'stand', 'pole', 'play']"
TR,2,7,"['refriger', 'kitchen', 'woman', 'stand', 'bottl', 'sink', 'sit', 'build', 'bunch', 'umbrella']"
TR,2,8,"['group', 'peopl', 'stand', 'room', 'train', 'sit', 'beach', 'station', 'clock', 'woman']"
TR,2,9,"['room', 'woman', 'stand', 'peopl', 'larg', 'tabl', 'group', 'kitchen', 'window', 'sit']"
TR,3,0,"['antiqu', 'display', 'size', 'differ', 'peopl', 'group', 'clock', 'stand', 'collect', 'type']"
TR,3,1,"['differ', 'type', 'store', 'fill', 'stand', 'lot', 'shelf', 'peopl', 'display', 'size']"
TR,4,0,"['frisbe', 'hold', 'littl']"
TR,5,0,"['tabl', 'street', 'bunch', 'sit', 'group', 'peopl', 'clock', 'banana', 'bear', 'stand']"
TR,5,1,"['suit', 'stand', 'room', 'person', 'hold', 'hand', 'flower', 'vase', 'play', 'woman']"
TR,5,2,"['scissor', 'pair', 'stand', 'sit', 'boat', 'build', 'woman', 'white', 'room', 'water']"
TR,5,3,"['glass', 'wine', 'hold', 'cell', 'phone', 'stand', 'woman', 'field', 'suit', 'differ']"
TR,5,4,"['person', 'hold', 'hand', 'scissor', 'pair', 'phone', 'cell', 'white', 'snowboard', 'street']"
TR,5,5,"['larg', 'shirt', 'hold', 'babi', 'room', 'wear', 'suit', 'kitchen', 'woman', 'stand']"
TR,5,6,"['bench', 'scissor', 'pair', 'sit', 'woman', 'hold', 'phone', 'suit', 'cell', 'close']"
TR,5,7,"['wear', 'shirt', 'park', 'hold', 'person', 'blue', 'stand', 'room', 'blanket', 'woman']"
TR,5,8,"['knife', 'cake', 'person', 'fli', 'kite', 'beach', 'white', 'fork', 'hold', 'plate']"
TR,5,9,"['woman', 'hold', 'hand', 'walk', 'white', 'room', 'wear', 'sit', 'stand', 'shirt']"
TR,6,0,"['chair', 'outsid', 'sit']"
TR,7,0,"['pair', 'scissor']"
TR,8,0,['stand']
TR,9,0,"['build', 'drive', 'street', 'park', 'cover', 'school', 'white', 'yellow', 'road', 'truck']"
TR,9,1,"['park', 'white', 'black', 'meter', 'sit', 'chair', 'licens', 'plate', 'truck', 'yellow']"
TR,9,2,"['street', 'walk', 'park', 'truck', 'road', 'white', 'black', 'build', 'drive', 'meter']"
TR,9,3,"['road', 'attach', 'trailer', 'black', 'truck', 'drive', 'park', 'white', 'street', 'build']"
TR,9,4,"['road', 'truck', 'white', 'park', 'stand', 'build', 'cover', 'drive', 'larg', 'shell']"
TW,0,0,"['bike', 'rid', 'street']"
TW,1,0,"['field', 'group', 'peopl', 'stand', 'frisbe', 'beach', 'play', 'fli', 'tabl', 'eat']"
TW,1,1,"['control', 'clock', 'banana', 'game', 'bunch', 'tower', 'hold', 'woman', 'snow', 'sign']"
TW,1,2,"['larg', 'peopl', 'room', 'tree', 'cell', 'phone', 'bird', 'fli', 'white', 'street']"
TW,1,3,"['hand', 'book', 'hold', 'hang', 'phone', 'cell', 'frisbe', 'photo', 'park', 'bunch']"
TW,1,4,"['lay', 'person', 'meter', 'kite', 'fli', 'rid', 'field', 'park', 'knife', 'slope']"
