country_code,cluster_no,topic_no,topics
PK,8,4,"['brand', 'alliedschool', 'schoolreopen', 'women', 'dress', 'store', 'mariab', 'limitedstock', 'replica', 'clotheslin']"
PK,8,5,"['villag', 'barapani', 'pakistan', 'travel', 'passu', 'buitemsquetta', 'sttrip', 'view', 'mountain', 'deosai']"
PK,8,6,"['buitemsquetta', 'stayhealthi', 'food', 'foodi', 'foodphotographi', 'follow', 'blogger', 'staysaf', 'trend', 'liberti']"
PK,8,7,"['trend', 'cutebabygirl', 'princess', 'flyingtoworld', 'seaview', 'manora', 'travelvlogg', 'coronavirus', 'secretclosetpk', 'nestl']"
PK,8,8,"['pmikatunga', 'lipstick', 'stayhom', 'admiss', 'preschool', 'babi', 'photographi', 'kvdbeauti', 'lolitalipstick', 'katvondlipstick']"
PK,8,9,"['welcomeback', 'jpsian', 'reopen', 'cobelin', 'islamabad', 'blous', 'dress', 'earring', 'world', 'sleepwear']"
PK,9,0,"['sale', 'shlawrkameez', 'onlineshop', 'pmimk', 'replica', 'maria', 'suit', 'store', 'lehnga', 'silk']"
PL,0,0,"['hor', 'kabanosyzborwki', 'psytedziki', 'poziomka', 'dzikiekoni', 'horserid', 'katow', 'bezmaseczki', 'park', 'kulturanadrodz']"
PL,0,1,"['liban', 'najlepiej', 'covidowepodr', 'urbex', 'kreatywni', 'krakow', 'programsk', 'covid', 'challeng', 'wyzwani']"
PL,0,2,"['hor', 'polishgirl', 'horsejump', 'schoolyear', 'corona', 'poland', 'instagirl', 'concert', 'warszawa', 'koncert']"
PL,0,3,"['polishwomen', 'podziemnemiasto', 'summervib', 'travelmo', 'travelmemori', 'unesco', 'visitwieliczka', 'travelawesom', 'slkamienna', 'girlsmeetsworld']"
PL,0,4,"['maszewo', 'fotowoltaika', 'prdzesoca', 'rise', 'solaredg', 'mjprd', 'risenenergi', 'mapingd', 'kosciol', 'reimsanitarni']"
PL,1,0,"['photographi', 'pink', 'mood', 'music', 'newsong', 'lebanonhanov', 'vsco', 'postpunk', 'guitar', 'possess']"
PL,2,0,"['ruszamyrazem', 'horeca', 'kidsfashion', 'church', 'jezus', 'tort', 'wianek', 'sukniakomunijna', 'rodzina', 'famili']"
PL,3,0,"['acab', 'clock', 'instaphoto', 'lubelski', 'octagon', 'pablo', 'polish', 'polishboy']"
PL,4,0,"['dowiadczenia', 'intensywnydzi', 'kopalnia', 'nowemozliwosci', 'praktyki', 'studentka', 'studia', 'szkoa']"
PL,5,0,"['zdrowi', 'koronawirus', 'maseczki', 'szpital', 'medycyna', 'kolobrzeg', 'manufakturamodi', 'ojej', 'ramona', 'artlifewarsaw']"
PL,5,1,"['koci', 'nowysacz', 'rodzina', 'wianek', 'sukniakomunijna', 'porebamala', 'kidsphotographi', 'tort', 'church', 'jezuschrystus']"
PL,5,2,"['seniorzi', 'zbiorka', 'seniorwkoroni', 'wolonatriusz', 'warszawa', 'nowemozliwosci', 'studentka', 'praktyki', 'dowiadczenia', 'kopalnia']"
PL,5,3,"['wearamask', 'covid', 'wirus', 'spotkani', 'fundacja', 'stowarzyszeni', 'finansowani', 'finan', 'centrum', 'wsparci']"
PL,5,4,"['nocna', 'mural', 'biegani', 'ruszamyrazem', 'horeca', 'wroclov', 'podlasi', 'wrzesien', 'nocnapitka', 'medal']"
PL,5,5,"['teatr', 'covid', 'wsercukulturi', 'fumigacja', 'kopernik', 'starowkatorun', 'oldtown', 'torun', 'copernicus', 'wystawa']"
PL,5,6,"['krakow', 'liketim', 'like', 'likelik', 'likeforlik', 'ship', 'shipman', 'polonya', 'gdask', 'gdansk']"
PL,5,7,"['bieg', 'osiemnastka', 'zajebici', 'frend', 'foryou', 'biegani', 'photooftheday', 'pmaraton', 'gdynia', 'polmaraton']"
PL,5,8,"['smile', 'photographi', 'guitar', 'newsong', 'chaotic', 'blue', 'blur', 'dark', 'gothic', 'pink']"
PL,5,9,"['backtoschool', 'friend', 'makeup', 'weekend', 'wrocaw', 'beauti', 'challeng', 'mosirrypin', 'wyzwani', 'jeyki']"
PR,0,0,"['wearyourmask', 'staysaf', 'armi', 'safetyfirst', 'powercoupl', 'ourgymrock', 'hubbi', 'gymlif', 'fitnessartistri', 'marriedlif']"
PR,0,1,"['pureair', 'freshair', 'pure', 'easyflow', 'easyflowmask', 'agricultorespr', 'covid', 'fitctesorprend', 'eatlocalpr', 'coronavirus']"
PR,0,2,"['puertorico', 'wearamask', 'eatlocalpr', 'isladelencanto', 'coronavirus', 'fitctesorprend', 'covid', 'agricultorespr', 'fitc', 'mask']"
PR,0,3,"['misbeb', 'aito', 'wearamask', 'puertorico', 'pureair', 'venezuela', 'cuarentena', 'lockdown', 'complic', 'chile']"
PR,0,4,"['lgbabershop', 'goodvib', 'ponc', 'jayuya', 'adjunta', 'utuado', 'versumpr', 'aito', 'misbeb', 'wearamask']"
PR,1,0,"['proteget', 'pureair', 'aito', 'misbeb', 'venezuela', 'lockdown', 'chile', 'cuarentena', 'complic', 'freshair']"
PR,1,1,"['proteget', 'covid', 'fitctesorprend', 'agricultorespr', 'fitc', 'coronavirus', 'eatlocalpr', 'isladelencanto', 'puertorico', 'covd']"
PR,2,0,"['aito', 'misbeb']"
PR,3,0,"['aito', 'misbeb']"
PR,4,0,"['aito', 'misbeb']"
PR,5,0,"['graffiti', 'cuarentena', 'pureair', 'covid', 'saftyfirst', 'siemprearmado', 'game', 'sanjuan', 'reebok', 'crossfit']"
PR,5,1,"['lockdown', 'chile', 'venezuela', 'complic', 'cuarentena', 'turquesadelmar', 'shoponlin', 'monstera', 'yauco', 'besaf']"
PR,5,2,"['coach', 'coachingdevida', 'persist', 'transcend', 'potenti', 'potenc', 'success', 'compromiso', 'exito', 'celebr']"
PR,5,3,"['isladelencanto', 'fitctesorprend', 'fitc', 'eatlocalpr', 'agricultorespr', 'coronavirus', 'covid', 'mall', 'plazadelnort', 'escal']"
PR,5,4,"['armi', 'staysaf', 'firstrespond', 'sonograph', 'discoverearth', 'puertoricanfood', 'viajant', 'viaj', 'viajar', 'montain']"
PR,5,5,"['buenacomida', 'boccadosdivino', 'gasmaskfilt', 'fefilt', 'vintagemilitari', 'militarygasmask', 'mascaralash', 'beauti', 'farmasiusa', 'farmasioffici']"
PR,5,6,"['apoyalodeaqui', 'flowpink', 'witchessquad', 'tumbler', 'apoyalolocalpr', 'verano', 'jevasyjevosdepr', 'totebag', 'customtumbl', 'puertoricounido']"
PR,5,7,"['proteget', 'quedateencasa', 'climactiva', 'coronavirus', 'boricua', 'covid', 'retro', 'silvestr', 'mascarilla', 'pinturaacrilica']"
PR,5,8,"['elementaryart', 'artclass', 'handmad', 'frankarilla', 'wearyourmask', 'fabricmask', 'usatumascarilla', 'besaf', 'proteget', 'artteachersrock']"
PR,5,9,"['freevirus', 'clean', 'handsanit', 'squeezyband', 'desinfect', 'vitaloxid', 'humificador', 'covd', 'covidpuertorico', 'coronavirus']"
PT,0,0,"['instalik', 'photooftheday', 'instadaili', 'nofilt', 'instafollow', 'instaphoto', 'picoftheday', 'memori', 'instatravel', 'portug']"
PT,1,0,"['bguevora', 'bgue', 'uevora', 'pandemia', 'vaificartudobem', 'healthcar', 'modular', 'modularbuild', 'staysaf', 'fiqueemcasa']"
PT,1,1,"['londonmarathon', 'coronavirus', 'covidportug', 'pandemia', 'covid', 'health', 'centro', 'sarscovid', 'nort', 'sarscov']"
PT,1,2,"['ensino', 'portugalw', 'porsch', 'weddinginspo', 'weddingseason', 'type', 'groom', 'turbo', 'pilot', 'weddingdress']"
PT,1,3,"['lisbon', 'friend', 'photographi', 'portrait', 'fadedworld', 'portug', 'workingholiday', 'travel', 'brasil', 'photocinematica']"
PT,1,4,"['love', 'explor', 'travelgram', 'travel', 'girl', 'girlpow', 'world', 'coolkid', 'foryou', 'citev']"
PT,1,5,"['virus', 'zman', 'giochidatavolo', 'reazionerapida', 'pandem', 'fisiosbra', 'barba', 'saud', 'sucesso', 'passeio']"
PT,1,6,"['europ', 'mundo', 'vencer', 'mundodosonho', 'euquero', 'viajar', 'passeio', 'turismo', 'vitoria', 'uniao']"
PT,1,7,"['lisboa', 'bienetr', 'dentist', 'lissabon', 'sept', 'entren', 'esthetiqu', 'lisbonn', 'alcochet', 'tigress']"
PT,1,8,"['mapvirtualweek', 'businessangel', 'summit', 'startup', 'busi', 'economia', 'phototour', 'investigao', 'ciencia', 'ribatejo']"
PT,1,9,"['covid', 'love', 'sunset', 'safe', 'costurando', 'cisturarcomamor', 'martim', 'gemeo', 'funmasc', 'cool']"
PT,2,0,"['restaur', 'traveltoteicera', 'lotsofmint', 'negat', 'teicera', 'picodosboca', 'pico', 'sata', 'mint', 'povaoaofurna']"
PT,2,1,"['passeng', 'flyingin', 'wheredidtheygo', 'beauti', 'instalik', 'instaday', 'instaphoto', 'instagood', 'instap', 'instadaili']"
PT,2,2,"['workingholiday', 'lisbon', 'quarantinelif', 'thisislifenow', 'carpediem', 'gratido', 'queorestovem', 'equipa', 'grate', 'maissad']"
PT,2,3,"['travel', 'lisboa', 'lisbon', 'gayink', 'fashion', 'facemask', 'friend', 'follow', 'gayworld', 'gaybeard']"
PT,2,4,"['madeira', 'flyaway', 'sunseasand', 'rebuild', 'getaway', 'marina', 'minibreak', 'holiday', 'rest', 'upontheroof']"
PT,3,0,"['mascara', 'verao', 'crochet', 'fitadeoculo', 'mascarasfaciai', 'protecao', 'rahelboutiqu', 'porto', 'bowasremind', 'oculosdesol']"
PT,3,1,"['onlin', 'quarantena', 'chefjaponai', 'comidacaseira', 'vilamoura', 'cgsport', 'liveforit', 'mask', 'portug', 'escola']"
PT,3,2,"['mascara', 'fitademascara', 'oculo', 'bowasremind', 'nuncateesquea', 'oculosdesol', 'porto', 'fitadeoculo', 'protecao', 'rahelboutiqu']"
PT,3,3,"['mundodatuxa', 'escolasegura', 'escola', 'regressoasaula', 'lisbon', 'handmad', 'friend', 'travel', 'portug', 'jackrussel']"
PT,3,4,"['surf', 'surflisbon', 'surfskat', 'skate', 'skaterstyl', 'woman', 'skaterboy', 'hoodi', 'skateboard', 'tshirt']"
PT,4,0,"['instagarden', 'fitaportachav', 'verao', 'sintra', 'rosario', 'portachav', 'minimalismo', 'minim', 'menosemai', 'marcaportuguesa']"
PT,5,0,"['publicidad', 'sorteio', 'realidad', 'saud', 'sonhar', 'portug', 'sucesso', 'viajar', 'vencer', 'passeio']"
RU,0,0,"['covid', 'capturestreet', 'streetscenesmag', 'color', 'wheremoscow', 'spicollect', 'streetgramm', 'gorkypark', 'redmi', 'xiaomi']"
RU,0,1,"['dashoguz', 'tkmpay', 'ashgabat', 'halalnmilik', 'mertboltrkmen', 'merw', 'halalproduct', 'halaltkmpay', 'balkan', 'ahal']"
RU,0,2,"['lukyleo', 'bdsm', 'covidmem', 'test', 'covid', 'follow', 'cokz', 'grain', 'fczerna', 'followm']"
RU,0,3,"['follow', 'followm', 'iphon', 'grain', 'cokz', 'fczerna', 'krimmarket', 'likelik', 'beauti', 'instalik']"
RU,0,4,"['coviddoterra', 'sletatkrasno', 'stavropolcovid', 'follow', 'realiti', 'atwork', 'worktim', 'medicin', 'think', 'lukyleo']"
RU,0,5,"['repost', 'covid', 'territoryofwin', 'vaccin', 'bozhkolor', 'china', 'russia', 'beauti', 'likelik', 'instalik']"
RU,0,6,"['covid', 'marinehealth', 'instagram', 'marriotthotel', 'dekokeram', 'insta', 'instacool', 'coviddoterra', 'sheratonnn', 'marriottbonvoy']"
RU,0,7,"['taiwan', 'scholarship', 'mbaprogram', 'aeroplan', 'airport', 'ingushetiya', 'aeroport', 'caucasus', 'instaplan', 'mountan']"
RU,0,8,"['covid', 'prilaga', 'educ', 'artist', 'territoryofwin', 'like', 'natur', 'bestoftheday', 'photoshoot', 'sonyalpha']"
RU,0,9,"['street', 'horror', 'wall', 'denim', 'room', 'nuit', 'outerwear', 'headgear', 'architectur', 'stand']"
RU,1,0,"['coff', 'covid', 'krasnodar', 'krdonlin', 'stayhom', 'typicalkrd']"
RU,2,0,"['turkey', 'dombay', 'europ', 'istanbul', 'yogini', 'kernerman', 'univ', 'yoga', 'mask', 'wellturoz']"
RU,2,1,"['covid', 'orss', 'loko', 'colorfulstyl', 'balticsea', 'adventuretim', 'natur', 'fczerna', 'cokz', 'grain']"
RU,2,2,"['prilaga', 'covid', 'coronavirus', 'kamchatkatravel', 'amerika', 'sport', 'tiktok', 'beauti', 'russia', 'stavropolcovid']"
RU,2,3,"['stavropolcovid', 'corona', 'instagram', 'virus', 'artlifefest', 'tatarstankazan', 'mustdo', 'labquestru', 'kazan', 'artlifemoscow']"
RU,2,4,"['formula', 'follow', 'night', 'beautybomb', 'beati', 'beautyblog', 'fitnessgirl', 'summer', 'beauti', 'petersburg']"
RU,2,5,"['ldprcovid', 'covid', 'xfit', 'strikeb', 'zarya', 'russianairsoft', 'atdeadpool', 'airsoft', 'meow', 'cute']"
RU,2,6,"['trxtrain', 'nino', 'moscow', 'cooper', 'lisbon', 'partnership', 'lisboa', 'pandem', 'portug', 'friend']"
RU,2,7,"['stavlif', 'stavropolcovid', 'nice', 'nskciti', 'goodmorn', 'aesthet', 'photograph', 'draw', 'promo', 'nskgirl']"
RU,2,8,"['covid', 'streetart', 'stavropolchik', 'danc', 'pringl', 'barbershop', 'thisexpatlif', 'toddlerlif', 'quarantin', 'russia']"
RU,2,9,"['stavlif', 'prilaga', 'septemb', 'stavropolcovid', 'onlypozit', 'bestmoment', 'love', 'comment', 'instalik', 'wargam']"
RU,3,0,"['ldprcovid', 'mascara', 'fefu', 'getrun', 'russia', 'blag', 'runbabyrun', 'marathon', 'sunday', 'runningday']"
RU,3,1,"['covid', 'gayzovsbroth', 'marriotthotel', 'corona', 'nizhniynovgorod', 'sheratonnn', 'nnstori', 'sheraton', 'marriott', 'sheratonkremlin']"
RU,3,2,"['instagram', 'instacool', 'dekokeram', 'insta', 'moscow', 'guess', 'gerl', 'mask', 'sport', 'bodybuild']"
RU,3,3,"['mask', 'barbershop', 'thisexpatlif', 'pringl', 'toddlerlif', 'danc', 'knigsberg', 'ekridus', 'quarantin', 'russia']"
RU,3,4,"['stavropolcovid', 'fall', 'kazantatarstan', 'love', 'coronavirus', 'friendship', 'makkoli', 'friend', 'virus', 'instagram']"
RU,4,0,['stavropolcovid']
RU,5,0,"['covid', 'coronavirus', 'liujomoscow', 'liujo', 'calvinklein', 'stevemadden', 'shoe', 'liujosho', 'catadyn', 'beauti']"
RU,5,1,"['instagram', 'udududud', 'dekokeram', 'instacool', 'insta', 'moscow', 'vlasyva', 'italianfood', 'season', 'welcom']"
RU,5,2,"['guess', 'stavlif', 'stevemadden', 'covid', 'lovemoschino', 'liujosho', 'shoe', 'liujo', 'calvinklein', 'streetart']"
RU,5,3,"['follow', 'instagood', 'followm', 'love', 'happi', 'cute', 'photooftheday', 'coronatim', 'breakfast', 'coff']"
RU,5,4,"['stavropolcovid', 'stavropolchik', 'covid', 'mask', 'elgosweetland', 'torti', 'tort', 'quarantinelif', 'blanch', 'getrun']"
RU,6,0,"['covid', 'fatikafl', 'moskow', 'moscow', 'moscowc', 'blanch', 'kilian', 'baldafriqu', 'lanvin', 'news']"
RU,6,1,"['fatikafl', 'afashokovafl', 'moscowc', 'moscow', 'moskow', 'covid', 'ldprcovid', 'blanch', 'molecul', 'parfum']"
RU,7,0,"['stavropolcovid', 'coronavirus', 'covid', 'blag', 'rest', 'jardn', 'sanpetersburgo', 'otoo', 'parqu', 'pandemia']"
RU,7,1,"['covd', 'minecraft', 'barnaul', 'corona', 'guess', 'hero', 'pregnant', 'marinehealth', 'moscow', 'zarya']"
RU,7,2,"['covid', 'stayhom', 'repost', 'moscow', 'mask', 'autumn', 'sanktpeterburg', 'quarantinelif', 'amorecovid', 'hermosa']"
RU,7,3,"['covid', 'lukyleo', 'covidmem', 'bdsm', 'iflscienc', 'followforlik', 'likeforlik', 'liketim', 'night', 'russia']"
RU,7,4,"['sochi', 'parkpobedioz', 'wellturoz', 'nino', 'colorfulstyl', 'invisiblespb', 'vlasyva', 'ufarb', 'redw', 'showerstor']"
RU,7,5,"['stavlif', 'stavropolcovid', 'gerl', 'cadillac', 'drive', 'audi', 'lexus', 'toyota', 'wheel', 'bmwclub']"
RU,7,6,"['wellturoz', 'parkpobedioz', 'nail', 'instagood', 'browxennacrazi', 'natur', 'foto', 'instanatur', 'instalif', 'altai']"
RU,7,7,"['gate', 'instagram', 'ulsk', 'dekokeram', 'instacool', 'stavropolcovid', 'moscow', 'insta', 'instalik', 'beauti']"
RU,7,8,"['parkdesign', 'stavropolchik', 'septemb', 'contemporaryart', 'modernart', 'parkarch', 'stavropolcovid', 'krasnodar', 'pandem', 'covid']"
RU,7,9,"['covid', 'streetart', 'pandem', 'coronavirus', 'newspap', 'news', 'celebr', 'coviddoterra', 'xfit', 'russia']"
RU,8,0,"['stavropolchik', 'stavropolcovid']"
RU,9,0,"['repost', 'blanch', 'perfum', 'baldafriqu', 'molecul', 'lanvin', 'lacost', 'news', 'byredo', 'cocain']"
RU,9,1,"['narcotiqu', 'montreal', 'blanch', 'byredo', 'news', 'molecul', 'kilian', 'lanvin', 'cocain', 'lacost']"
RU,9,2,"['covid', 'antivirusg', 'kotartfest', 'stayhom', 'covidart', 'coronaart', 'makkoli', 'friendship', 'friend', 'corona']"
RU,9,3,"['covidcovidcovid', 'marriotthotel', 'covid', 'sheratonnn', 'nntoday', 'sheraton', 'marriott', 'marriottbonvoy', 'nnstori', 'nnov']"
RU,9,4,"['test', 'krimmarket', 'russia', 'instagood', 'moscowc', 'saintpetersburg', 'wall', 'afashokovafl', 'moscow', 'fczerna']"
RU,9,5,"['invisiblespb', 'gorod', 'fatikafl', 'aeroplan', 'educ', 'stavlif', 'instagram', 'coff', 'handemad', 'sakh']"
RU,9,6,"['coronavid', 'china', 'russia', 'mixit', 'showerstor', 'handmad', 'medicin', 'health', 'fryazino', 'moscowregion']"
RU,9,7,"['covid', 'redmi', 'khabarovskc', 'quarantinelif', 'catadyn', 'xiaomi', 'appl', 'abstract', 'artmoscow', 'artwork']"
RU,9,8,"['runningcovid', 'stayhom', 'barnaul', 'minecraft', 'ldprcovid', 'test', 'khabarovskc', 'redmi', 'marriotthotel', 'covid']"
RU,9,9,"['covid', 'bykroliki', 'mimaki', 'sarscov', 'stavropolcovid', 'hero', 'omsk', 'quarantin', 'moscow', 'stilllif']"
SA,0,0,"['corona', 'muzdalifah', 'saudiarabia']"
SA,1,0,"['corona', 'coronavirus', 'facemask', 'jeddah', 'mask']"
SA,2,0,"['nationalday', 'colehaan', 'dhahran', 'personalshopp', 'hshananshopp', 'jeddah', 'draw', 'covid', 'amiin', 'jeddahc']"
SA,2,1,"['saudiarabia', 'saleh', 'mybirthday', 'shoshobro', 'birthday', 'happybirthday', 'mysist', 'cinabon', 'nationalday', 'jeddah']"
SA,2,2,"['saudi', 'home', 'work', 'umrah', 'draw', 'artist', 'corona', 'saudiarabia', 'wood', 'cute']"
SA,2,3,"['lightroom', 'sheinnamshi', 'model', 'chand', 'blue', 'calvinklein', 'white', 'light', 'healthyfood', 'design']"
SA,2,4,"['draw', 'explorepag', 'medit', 'stayposit', 'chocol', 'lifestyl', 'daiana', 'princessdiana', 'princess', 'explor']"
SA,2,5,"['prevent', 'think', 'curio', 'nur', 'learn', 'spectrashield', 'protectyourself', 'fight', 'facemask', 'instagood']"
SA,2,6,"['song', 'photooftheday', 'insta', 'like', 'likelik', 'coff', 'picoftheday', 'corona', 'mask', 'coronavirus']"
SA,2,7,"['healthyrecip', 'healthyeat', 'wood', 'dubai', 'sale', 'classic', 'woodwork', 'egypt', 'creativ', 'vintag']"
SA,2,8,"['covid', 'muzdalifah', 'coronatim', 'homesweethom', 'staysaf', 'cake', 'amiin', 'jeddahc', 'travel', 'corona']"
SA,2,9,"['smook', 'saudiarabia', 'noedit', 'badsuit', 'photograph', 'salvatoresdiari', 'photoshoot', 'nofilt', 'shill', 'suit']"
SA,3,0,"['busi', 'creativ', 'saudi', 'sale', 'egypt', 'design', 'wood', 'vintag', 'dammam', 'modern']"
SA,3,1,"['wood', 'vintag', 'travel', 'cafe', 'color', 'modern', 'dammam', 'egypt', 'woodwork', 'dubai']"
SA,3,2,"['classic', 'cafe', 'travel', 'picoftheday', 'dubai', 'modern', 'riyadh', 'color', 'sale', 'woodwork']"
SA,3,3,"['quarantinelif', 'draw', 'corona', 'covid', 'busi', 'sale', 'khobar', 'travel', 'dubai', 'color']"
SA,3,4,"['creativ', 'saudi', 'busi', 'picoftheday', 'khobar', 'riyadh', 'woodwork', 'classic', 'dammam', 'dubai']"
SA,4,0,['beautifulgift']
SA,5,0,['beautifulgift']
SE,0,0,"['sthlm', 'newnorm', 'arlanda', 'sverig', 'arlandaairport', 'becausecovid', 'pandem', 'corona', 'sweden', 'stockholm']"
SE,1,0,"['hllavstnd', 'tvttahnderna', 'politik', 'london', 'vrdochomsorg', 'vrdker', 'polit', 'kdmalm', 'malm', 'tuesday']"
SE,1,1,"['studidag', 'southafrica', 'passport', 'mask', 'sodermalm', 'embassi', 'stockholm', 'ocrwcenduro', 'climb', 'spartanracewc']"
SE,1,2,"['goal', 'flightattend', 'arteconceptu', 'peac', 'calm', 'gudren', 'nofilt', 'cycl', 'randomclick', 'afro']"
SE,1,3,"['masthamnen', 'crispi', 'stadsgprdskajen', 'fotografiska', 'backlight', 'walkinginthesun', 'motljus', 'hammarbyslussen', 'natur', 'walk']"
SE,1,4,"['homerestaur', 'notiziedalmondo', 'svezia', 'covidfr', 'cucinasved', 'ristor', 'covidsvezia', 'trattoria', 'walk', 'fall']"
SE,1,5,"['hllihllut', 'norrgrda', 'love', 'trackandfield', 'athlet', 'seasonov', 'friend', 'youngathlet', 'nike', 'pandemi']"
SE,1,6,"['halmstad', 'kollapark', 'sweden', 'academ', 'filmmak', 'anim', 'academicchatt', 'documentari', 'univ', 'hiddenmessag']"
SE,1,7,"['nikequest', 'lopningarlivet', 'noccosverig', 'aldrigvila', 'strongersweden', 'lopningmedhund', 'dreamteam', 'runninglif', 'terapiforsjalen', 'mentalhealth']"
SE,1,8,"['fotbollrkul', 'skapaminnen', 'tillsamman', 'krleksstigen', 'whiteski', 'mist', 'walk', 'workingfromhom', 'morningwalk', 'keeponwalk']"
SE,1,9,"['outdoor', 'alwayslearn', 'linkp', 'iesl', 'purposedriven', 'projektpgng', 'jobbahemma', 'women', 'pandem', 'mist']"
SE,2,0,"['explor', 'cattop', 'sweden', 'kattun', 'katter', 'iraq', 'americacat', 'catladi', 'catprepar', 'catbabi']"
SE,3,0,"['fotbollrkul', 'tillsamman', 'skapaminnen', 'kjula', 'covitfasii', 'biltrff', 'volvo', 'sweden', 'flightattend', 'goal']"
SE,3,1,"['frlundahc', 'hockey', 'ishockey', 'tandlkar', 'love', 'dentistri', 'dentist', 'mildfluorsklj', 'caviti', 'nordent']"
SE,3,2,"['goal', 'flightattend', 'mouthguard', 'lockdown', 'lovelif', 'covid', 'halmstad', 'kollapark', 'travel', 'volvo']"
SE,3,3,"['tvttahnderna', 'hllavstnd', 'goodvib', 'explor', 'likeexplorepag', 'fashion', 'goodeven', 'exploremor', 'fashionblogg', 'jobbahemma']"
SE,3,4,"['renov', 'sofiero', 'norsjvolley', 'hedenshandel', 'lockdown', 'lovelif', 'mouthguard', 'cigarren', 'xiaomipro', 'terbrukamera']"
SE,4,0,"['biltrff', 'covitfasii', 'kjula', 'sweden', 'volvo']"
SE,5,0,"['cigarren', 'xiaomipro']"
SG,0,0,"['ahpekeat', 'sushirosg', 'bedokm', 'hungrynerdssg', 'sambalstingray', 'septemb', 'sgfoodi', 'breakfast', 'verycrispi', 'famousprata']"
SG,0,1,"['goangsg', 'kindtoanim', 'foodphotographi', 'merci', 'meatfr', 'meatless', 'vegal', 'seafoodfr', 'delici', 'vegetarian']"
SG,0,2,"['lunch', 'staysaf', 'septemb', 'sgfoodi', 'weekendvib', 'sundaymood', 'sunday', 'weekendmood', 'cheatday', 'sundaybrunch']"
SG,0,3,"['ginzasushiichi', 'thursdayvib', 'leshrimpramen', 'changiairportt', 'singaporefood', 'singaporeeat', 'singaporeinsta', 'phase', 'stayathom', 'huaweimatepro']"
SG,0,4,"['daydream', 'breakfast', 'sundayfunday', 'instasgfood', 'cong', 'porridg', 'gymno', 'purpl', 'gymnodaydream', 'plantlif']"
SG,1,0,"['instasg', 'igsg', 'sgig', 'photojourn', 'documentari', 'photojournalist', 'visualsingapor', 'covid', 'nightrac', 'thisissingapor']"
SG,1,1,"['jalanjalan', 'garden', 'pandem', 'maskup', 'tamanjurong', 'stayprepar', 'travel', 'googl', 'gcam', 'xiaomi']"
SG,1,2,"['nofilt', 'sunset', 'fieryski', 'save', 'quarantinelif', 'ahpekeat', 'bestoftheday', 'bestfriend', 'memoriesforlif', 'hijab']"
SG,1,3,"['changiairport', 'airport', 'nightlif', 'travelgram', 'welovesingapor', 'wendytour', 'thecocoastr', 'sglocal', 'singaporeinsta', 'visitsingapor']"
SG,1,4,"['phuket', 'thailand', 'philippin', 'borakay', 'photooftheday', 'natur', 'safedistanc', 'pandem', 'cityview', 'activ']"
SG,2,0,"['hiltonsingapor', 'opusbarandgril', 'phasereopen', 'staycat', 'steakcat']"
SG,3,0,"['gadisdayakasli', 'borneofc', 'kalimantanbarat', 'dayakkalimantan', 'kalbar', 'giveback', 'iamyalenus', 'socialgood', 'yalenus', 'marinabay']"
SG,4,0,"['cityview', 'ginzasushiichi', 'thursdayvib', 'hike', 'trail', 'healthjourney', 'stayfit', 'hikingtrail', 'latepost', 'hijab']"
SG,4,1,"['selfi', 'birthday', 'trend', 'post', 'local', 'instamood', 'septemb', 'instagram', 'birthdaygirl', 'likeforlik']"
SG,4,2,"['thantpyaetun', 'draw', 'scribbl', 'staysaf', 'instagood', 'ukulel', 'longboard', 'instalik', 'maskup', 'gogreen']"
SG,4,3,"['sgunit', 'wickedweasel', 'maskon', 'fashionblogg', 'sginfluenc', 'beautyheroclub', 'hairtrend', 'followfollow', 'ighairstylist', 'robinsonroad']"
SG,4,4,"['katong', 'camdenmo', 'prayforus', 'baptism', 'caelynmo', 'infantbapt', 'circuitbreak', 'singapor', 'selfi', 'familytim']"
SG,4,5,"['wearamask', 'wearyourmask', 'maayi', 'staysaf', 'mask', 'covid', 'phase', 'pandem', 'fallwint', 'fashiontrend']"
SG,4,6,"['sgunit', 'pandem', 'phuket', 'thailand', 'philippin', 'borakay', 'couplego', 'siblinglov', 'congratul', 'siblinggo']"
SG,4,7,"['siblinglov', 'alhumdullilah', 'siblinggo', 'congratul', 'couplego', 'dress', 'infantbapt', 'caelynmo', 'baptism', 'prayforus']"
SG,4,8,"['safedistanc', 'protectyourself', 'alltim', 'pandemiclif', 'virus', 'wearingmask', 'beawar', 'sosialdist', 'sanit', 'hyggelifestyl']"
SG,4,9,"['ttsh', 'nur', 'plus', 'makingmemori', 'babygirl', 'sunshin', 'lilbabyei', 'iloveyou', 'yearold', 'toddlermom']"
SG,5,0,"['dprint', 'giveaway', 'sgunit', 'safedistanc', 'corgi', 'blep', 'boof', 'technolog', 'pupperino', 'corgo']"
SG,5,1,"['blous', 'contrastbl', 'boutiqu', 'tekka', 'laksharafashion', 'eleph', 'designerbl', 'firstpost', 'design', 'handmadetessel']"
SG,5,2,"['covid', 'batam', 'indonesia', 'penggunajasa', 'visitbatam', 'garudaindonesia', 'cucitangan', 'lionair', 'investasi', 'hebatam']"
SG,5,3,"['worldsbest', 'asiasbest', 'michelinstar', 'hkfoodblogg', 'foodcrit', 'sgfoodblogg', 'finedin', 'foodstagram', 'gourmethunt', 'singaporefoodi']"
